epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,210.183,2.0338,0.79758,1.07508,0.89905,0.86891,0.92247,0.45956,2.76931,0.84555,1.08604,0.000984449,0.000984449,0.000984449
14,225.221,1.93448,0.7523,1.05567,0.88974,0.83021,0.89136,0.50803,2.33476,0.83009,1.05812,0.000981765,0.000981765,0.000981765
15,241.21,1.89821,0.7336,1.06092,0.92644,0.8944,0.93662,0.52018,2.42311,0.75462,1.0522,0.000978873,0.000978873,0.000978873
16,256.829,1.86512,0.70112,1.04174,0.90276,0.86393,0.92224,0.57006,2.02889,0.78596,1.00746,0.000975773,0.000975773,0.000975773
17,273.469,1.86112,0.69611,1.03058,0.9179,0.91751,0.94266,0.5136,2.44693,0.7318,1.03083,0.000972466,0.000972466,0.000972466
18,289.173,1.82256,0.6802,1.03423,0.932,0.90359,0.9479,0.57569,2.1065,0.69516,1.00141,0.000968955,0.000968955,0.000968955
19,305.514,1.78157,0.65889,1.02658,0.92845,0.91628,0.95719,0.58342,2.0735,0.70348,0.97668,0.000965239,0.000965239,0.000965239
20,321.556,1.73754,0.64569,1.01809,0.93146,0.91628,0.95103,0.6009,1.95771,0.67145,0.96969,0.000961322,0.000961322,0.000961322
21,338.132,1.73654,0.64882,1.01051,0.90109,0.8404,0.91406,0.53638,2.2219,0.80581,1.01784,0.000957205,0.000957205,0.000957205
22,354.059,1.72739,0.61939,1.00931,0.94098,0.91629,0.96222,0.61998,1.88876,0.63754,0.95624,0.000952889,0.000952889,0.000952889
23,370.157,1.73379,0.62663,1.01764,0.93663,0.92969,0.95632,0.53667,2.42595,0.69524,1.02024,0.000948377,0.000948377,0.000948377
24,385.709,1.76654,0.63347,1.02576,0.93668,0.92005,0.95315,0.59786,2.04579,0.64594,0.98602,0.000943671,0.000943671,0.000943671
25,400.944,1.731,0.64837,1.0127,0.92894,0.91447,0.95136,0.52636,2.35507,0.70753,1.00042,0.000938772,0.000938772,0.000938772
26,416.163,1.70377,0.63019,0.99396,0.94987,0.92819,0.9652,0.58965,2.14589,0.70344,0.97113,0.000933683,0.000933683,0.000933683
27,432.026,1.67975,0.62822,0.9969,0.95138,0.93061,0.96733,0.62394,1.9348,0.6282,0.9519,0.000928405,0.000928405,0.000928405
28,448.284,1.76224,0.68082,1.00891,0.93644,0.93121,0.95999,0.62863,1.89368,0.64322,0.95208,0.000922942,0.000922942,0.000922942
29,464.637,1.74269,0.64248,1.01234,0.93833,0.92035,0.95495,0.58136,2.0849,0.69329,0.98369,0.000917296,0.000917296,0.000917296
30,481.556,1.64828,0.60445,0.997,0.95341,0.93679,0.96705,0.62079,1.96035,0.6173,0.95976,0.000911469,0.000911469,0.000911469
31,497.104,1.68486,0.60686,0.99896,0.94775,0.93583,0.96585,0.56408,2.28074,0.6909,0.98008,0.000905463,0.000905463,0.000905463
32,512.771,1.62805,0.59015,0.9884,0.94656,0.93789,0.96365,0.61378,1.93854,0.62094,0.95692,0.000899282,0.000899282,0.000899282
33,528.075,1.61757,0.59783,0.98255,0.95325,0.94117,0.97032,0.66713,1.66209,0.57764,0.93422,0.000892928,0.000892928,0.000892928
34,545.131,1.68104,0.60696,0.99033,0.95372,0.93679,0.9641,0.54729,2.29608,0.68323,0.98199,0.000886404,0.000886404,0.000886404
35,562.164,1.66953,0.66611,0.99048,0.94488,0.9377,0.9679,0.63582,1.86334,0.59618,0.9454,0.000879713,0.000879713,0.000879713
36,577.153,1.53749,0.55346,0.97654,0.94911,0.93128,0.96575,0.63307,1.85059,0.59663,0.93601,0.000872857,0.000872857,0.000872857
37,593.171,1.54065,0.55211,0.97912,0.94183,0.93287,0.96627,0.6631,1.68665,0.59443,0.9354,0.000865839,0.000865839,0.000865839
38,608.289,1.59134,0.56759,0.97274,0.94062,0.91929,0.95835,0.58822,2.1024,0.64292,0.96578,0.000858664,0.000858664,0.000858664
39,624.098,1.59669,0.55606,0.98945,0.95635,0.94056,0.97051,0.61611,1.9616,0.60166,0.95453,0.000851333,0.000851333,0.000851333
40,639.315,1.52056,0.52877,0.97085,0.95689,0.93761,0.97249,0.64612,1.79401,0.57227,0.93422,0.000843851,0.000843851,0.000843851
41,654.308,1.54416,0.52826,0.96806,0.963,0.94539,0.97603,0.63097,1.93993,0.56447,0.95064,0.00083622,0.00083622,0.00083622
42,669.734,1.51872,0.51452,0.96714,0.95662,0.94781,0.97659,0.66656,1.71631,0.55025,0.92552,0.000828443,0.000828443,0.000828443
43,685.072,1.55535,0.5272,0.97825,0.96656,0.94178,0.97257,0.63174,1.97007,0.5791,0.95637,0.000820525,0.000820525,0.000820525
44,701.179,1.57007,0.52291,0.98165,0.95741,0.93601,0.96782,0.63494,1.84777,0.57327,0.93332,0.000812468,0.000812468,0.000812468
45,716.892,1.56275,0.52536,0.98114,0.95851,0.94438,0.97177,0.64568,1.7989,0.57678,0.94361,0.000804277,0.000804277,0.000804277
46,732.8,1.56506,0.53328,0.96691,0.95512,0.94871,0.97501,0.68594,1.63648,0.54671,0.91808,0.000795954,0.000795954,0.000795954
47,748.987,1.54678,0.52438,0.96056,0.95587,0.9386,0.97744,0.69089,1.58172,0.55345,0.92261,0.000787503,0.000787503,0.000787503
48,765.159,1.57412,0.53652,0.97195,0.96279,0.9389,0.97001,0.62081,1.99208,0.5846,0.94452,0.000778929,0.000778929,0.000778929
49,780.901,1.56975,0.5333,0.96595,0.95936,0.94378,0.97265,0.61206,2.00304,0.57635,0.94431,0.000770234,0.000770234,0.000770234
50,796.473,1.50343,0.50475,0.9565,0.96236,0.94826,0.97562,0.6752,1.68415,0.52569,0.91737,0.000761423,0.000761423,0.000761423
51,812.1,1.46362,0.49829,0.95406,0.96001,0.94875,0.97725,0.66078,1.71541,0.55354,0.91671,0.0007525,0.0007525,0.0007525
52,827.172,1.47486,0.50296,0.9547,0.95878,0.95052,0.97283,0.6651,1.71859,0.5414,0.9259,0.000743468,0.000743468,0.000743468
53,842.491,1.47429,0.49887,0.95356,0.96718,0.94255,0.98014,0.68369,1.67292,0.5274,0.9173,0.000734332,0.000734332,0.000734332
54,858.158,1.48462,0.49396,0.95506,0.95428,0.95007,0.97723,0.6874,1.62726,0.51761,0.91596,0.000725094,0.000725094,0.000725094
55,873.199,1.45809,0.48163,0.9477,0.96507,0.94916,0.97852,0.68489,1.66094,0.51936,0.91403,0.000715761,0.000715761,0.000715761
56,889.577,1.50638,0.49878,0.96068,0.95764,0.95263,0.97955,0.66983,1.71444,0.53224,0.91563,0.000706335,0.000706335,0.000706335
57,905.219,1.47454,0.48688,0.94782,0.95936,0.94811,0.97439,0.62532,1.90661,0.56375,0.93673,0.00069682,0.00069682,0.00069682
58,920.302,1.48485,0.48714,0.94545,0.96333,0.9555,0.98187,0.69468,1.61826,0.51309,0.90016,0.000687222,0.000687222,0.000687222
59,936.768,1.43311,0.47542,0.9348,0.96075,0.95625,0.98041,0.71571,1.48393,0.48617,0.90441,0.000677543,0.000677543,0.000677543
60,952.151,1.48005,0.48501,0.94624,0.96523,0.95073,0.97564,0.63195,1.93742,0.56644,0.92962,0.000667789,0.000667789,0.000667789
61,967.518,1.47604,0.49143,0.94865,0.96501,0.94446,0.97786,0.66117,1.72826,0.5312,0.91682,0.000657963,0.000657963,0.000657963
62,986.26,1.38946,0.46719,0.93796,0.96737,0.95263,0.97932,0.6642,1.77492,0.51469,0.91538,0.000648071,0.000648071,0.000648071
63,1003.33,1.37373,0.46331,0.92772,0.95842,0.95761,0.97907,0.69858,1.56963,0.50218,0.90893,0.000638115,0.000638115,0.000638115
64,1019.08,1.42075,0.46456,0.93509,0.96813,0.94868,0.97314,0.66047,1.74807,0.52543,0.91635,0.000628101,0.000628101,0.000628101
65,1034.06,1.43063,0.48303,0.94258,0.96475,0.9463,0.97809,0.69397,1.59649,0.5079,0.90654,0.000618034,0.000618034,0.000618034
66,1049.92,1.39463,0.46455,0.9353,0.96672,0.95671,0.98235,0.674,1.7173,0.52069,0.91778,0.000607916,0.000607916,0.000607916
67,1066.44,1.43455,0.47093,0.94275,0.96688,0.95218,0.98086,0.67974,1.72709,0.51257,0.91541,0.000597754,0.000597754,0.000597754
68,1081.49,1.44493,0.46777,0.93575,0.96597,0.95127,0.97977,0.70831,1.57075,0.48202,0.90436,0.000587551,0.000587551,0.000587551
69,1096.74,1.42243,0.4591,0.93277,0.96146,0.9469,0.97424,0.67293,1.70371,0.51739,0.92969,0.000577311,0.000577311,0.000577311
70,1111.84,1.40233,0.4566,0.94238,0.96345,0.94646,0.98013,0.66835,1.76725,0.52254,0.91432,0.00056704,0.00056704,0.00056704
71,1127.29,1.35811,0.44948,0.92961,0.96635,0.95067,0.97768,0.65497,1.78697,0.52197,0.91839,0.000556742,0.000556742,0.000556742
72,1142.28,1.40547,0.45074,0.93895,0.96589,0.95271,0.97767,0.7055,1.54264,0.49174,0.90066,0.000546421,0.000546421,0.000546421
73,1157.34,1.43424,0.45375,0.94294,0.96216,0.95882,0.97969,0.70566,1.51415,0.48993,0.90308,0.000536081,0.000536081,0.000536081
74,1172.7,1.45905,0.46069,0.94989,0.96789,0.94554,0.97264,0.60924,2.04233,0.56125,0.93937,0.000525728,0.000525728,0.000525728
75,1187.83,1.42205,0.45595,0.93646,0.96703,0.95671,0.98128,0.70429,1.57229,0.48165,0.90419,0.000515366,0.000515366,0.000515366
76,1203.17,1.36408,0.44382,0.92997,0.97285,0.95037,0.98132,0.71844,1.49076,0.46784,0.89389,0.000505,0.000505,0.000505
77,1219.21,1.43801,0.46247,0.94096,0.96921,0.95324,0.9819,0.66209,1.79075,0.50681,0.91603,0.000494634,0.000494634,0.000494634
78,1234.35,1.39785,0.4443,0.93267,0.97062,0.94681,0.97947,0.69585,1.63491,0.49132,0.90671,0.000484272,0.000484272,0.000484272
79,1250.07,1.36279,0.44067,0.93102,0.97079,0.9525,0.98217,0.70625,1.53894,0.47354,0.90022,0.000473919,0.000473919,0.000473919
80,1265.7,1.33799,0.42896,0.92787,0.969,0.9555,0.98266,0.71186,1.4991,0.47029,0.89974,0.000463579,0.000463579,0.000463579
81,1282.09,1.36853,0.43164,0.928,0.96509,0.95087,0.98046,0.69334,1.60294,0.49036,0.90567,0.000453258,0.000453258,0.000453258
82,1297.97,1.38479,0.4382,0.92168,0.97104,0.95615,0.98142,0.69713,1.60466,0.48032,0.90381,0.00044296,0.00044296,0.00044296
83,1313.59,1.3603,0.43025,0.92862,0.97126,0.95332,0.98172,0.70982,1.55876,0.47233,0.89981,0.000432689,0.000432689,0.000432689
84,1329.34,1.37492,0.43642,0.92508,0.97008,0.95378,0.9788,0.66947,1.76602,0.49549,0.91168,0.000422449,0.000422449,0.000422449
85,1345.8,1.36135,0.43185,0.92666,0.96816,0.95867,0.98065,0.70019,1.57174,0.47784,0.90286,0.000412246,0.000412246,0.000412246
86,1362,1.34456,0.42676,0.92059,0.96899,0.95625,0.97994,0.72073,1.46859,0.46353,0.89423,0.000402084,0.000402084,0.000402084
87,1378.3,1.32817,0.41984,0.91719,0.96862,0.95505,0.98291,0.70542,1.59859,0.47942,0.89828,0.000391966,0.000391966,0.000391966
88,1394.4,1.33987,0.42924,0.92315,0.96586,0.9552,0.98146,0.69021,1.62943,0.48165,0.9008,0.000381899,0.000381899,0.000381899
89,1409.69,1.30866,0.41364,0.91807,0.96828,0.95773,0.9818,0.72966,1.39764,0.45358,0.88917,0.000371885,0.000371885,0.000371885
90,1427.27,1.31775,0.41437,0.91693,0.9711,0.95804,0.98309,0.71421,1.53849,0.45985,0.89441,0.000361929,0.000361929,0.000361929
91,1442.59,1.29497,0.40523,0.91523,0.97176,0.96038,0.98394,0.69569,1.62511,0.46259,0.89976,0.000352037,0.000352037,0.000352037
92,1458.74,1.28984,0.40835,0.9169,0.97231,0.95459,0.98012,0.71963,1.49097,0.45331,0.89517,0.000342211,0.000342211,0.000342211
93,1473.81,1.28148,0.40306,0.91154,0.97176,0.95248,0.97984,0.71881,1.47754,0.45229,0.89666,0.000332457,0.000332457,0.000332457
94,1489.79,1.30394,0.40832,0.9092,0.96885,0.95474,0.97884,0.68043,1.70862,0.47692,0.90992,0.000322778,0.000322778,0.000322778
95,1505.57,1.29069,0.40273,0.91012,0.96754,0.95791,0.98172,0.704,1.58176,0.46224,0.89734,0.00031318,0.00031318,0.00031318
96,1521.88,1.28745,0.40653,0.9139,0.9655,0.95686,0.98011,0.70594,1.57616,0.45954,0.89511,0.000303665,0.000303665,0.000303665
97,1538.69,1.28315,0.40353,0.91563,0.96518,0.95806,0.98124,0.72523,1.45252,0.45384,0.89066,0.000294239,0.000294239,0.000294239
98,1554.43,1.30374,0.4038,0.91659,0.96676,0.95653,0.97797,0.69386,1.63412,0.47732,0.90019,0.000284906,0.000284906,0.000284906
99,1570.2,1.287,0.39827,0.91069,0.97271,0.95695,0.98077,0.72635,1.46957,0.44151,0.88963,0.000275668,0.000275668,0.000275668
100,1585.47,1.25459,0.38737,0.90597,0.97006,0.95852,0.98372,0.73225,1.43981,0.43699,0.89071,0.000266532,0.000266532,0.000266532
101,1602.63,1.297,0.40264,0.9159,0.97198,0.95757,0.97946,0.7109,1.5362,0.45007,0.89398,0.0002575,0.0002575,0.0002575
102,1618.55,1.27803,0.39359,0.90219,0.97118,0.9555,0.98028,0.72916,1.44238,0.4422,0.88756,0.000248577,0.000248577,0.000248577
103,1633.79,1.27695,0.39689,0.90501,0.96956,0.95595,0.97784,0.7172,1.48097,0.4591,0.89071,0.000239766,0.000239766,0.000239766
104,1648.97,1.24222,0.38725,0.9025,0.9625,0.96023,0.98013,0.71037,1.57198,0.45861,0.89906,0.000231071,0.000231071,0.000231071
105,1664.7,1.2502,0.38459,0.90213,0.97402,0.95474,0.98097,0.7221,1.49425,0.43929,0.88988,0.000222497,0.000222497,0.000222497
106,1680,1.26818,0.39179,0.9069,0.97232,0.95927,0.98093,0.71131,1.54558,0.44732,0.89235,0.000214046,0.000214046,0.000214046
107,1695.43,1.28413,0.39507,0.90783,0.97328,0.95595,0.97937,0.72,1.48025,0.44669,0.88923,0.000205723,0.000205723,0.000205723
108,1710.74,1.25514,0.38163,0.90756,0.97097,0.96093,0.98173,0.72278,1.50467,0.43689,0.89094,0.000197532,0.000197532,0.000197532
109,1726.8,1.26018,0.38294,0.91024,0.97336,0.95911,0.98185,0.70976,1.56339,0.44827,0.89072,0.000189475,0.000189475,0.000189475
110,1742.65,1.24137,0.38068,0.90274,0.97209,0.96152,0.98163,0.73,1.45308,0.43193,0.88731,0.000181557,0.000181557,0.000181557
111,1758.39,1.24302,0.37591,0.89589,0.97035,0.95761,0.9789,0.70091,1.60458,0.4569,0.89321,0.00017378,0.00017378,0.00017378
112,1774.18,1.24783,0.38009,0.89872,0.96864,0.96138,0.98177,0.72884,1.42524,0.436,0.88745,0.000166149,0.000166149,0.000166149
113,1789.74,1.24407,0.37862,0.89999,0.97331,0.95882,0.98083,0.73273,1.43105,0.42844,0.88732,0.000158667,0.000158667,0.000158667
114,1805.84,1.2355,0.37104,0.90629,0.97098,0.96048,0.9799,0.70785,1.56174,0.44388,0.89499,0.000151336,0.000151336,0.000151336
115,1821.22,1.23744,0.3731,0.90088,0.97068,0.95987,0.98077,0.73091,1.42848,0.42986,0.8867,0.000144161,0.000144161,0.000144161
116,1836.91,1.21635,0.367,0.89455,0.9672,0.96089,0.9765,0.71355,1.53879,0.448,0.89123,0.000137143,0.000137143,0.000137143
117,1852.31,1.20303,0.36419,0.89971,0.97085,0.95968,0.97929,0.71824,1.51207,0.43966,0.88945,0.000130287,0.000130287,0.000130287
118,1867.64,1.21363,0.36932,0.8979,0.97214,0.95812,0.98144,0.72503,1.46757,0.43237,0.88746,0.000123596,0.000123596,0.000123596
119,1883.28,1.20815,0.3671,0.89201,0.9719,0.96001,0.98188,0.72491,1.48726,0.43179,0.88633,0.000117072,0.000117072,0.000117072
120,1898.7,1.21417,0.36609,0.89468,0.96953,0.95992,0.9804,0.73063,1.44267,0.42623,0.88731,0.000110718,0.000110718,0.000110718
121,1915.81,1.21604,0.36705,0.8972,0.9702,0.95897,0.97929,0.70241,1.59001,0.44928,0.89578,0.000104537,0.000104537,0.000104537
122,1931.13,1.21162,0.36845,0.89735,0.96964,0.95912,0.97887,0.72649,1.4436,0.43236,0.89146,9.85311e-05,9.85311e-05,9.85311e-05
123,1946.15,1.21202,0.36462,0.8993,0.96777,0.95852,0.97789,0.70204,1.61019,0.44991,0.89541,9.2704e-05,9.2704e-05,9.2704e-05
124,1961.59,1.22183,0.36735,0.89617,0.96905,0.95885,0.97974,0.73779,1.38813,0.42065,0.88534,8.70577e-05,8.70577e-05,8.70577e-05
125,1977.97,1.20583,0.36334,0.89252,0.9698,0.95913,0.98028,0.73599,1.40108,0.42423,0.88721,8.15947e-05,8.15947e-05,8.15947e-05
126,1993.58,1.19814,0.35924,0.89552,0.9704,0.95944,0.98087,0.72525,1.48284,0.42746,0.88841,7.63174e-05,7.63174e-05,7.63174e-05
127,2008.63,1.18439,0.35406,0.88939,0.97256,0.95718,0.98156,0.72677,1.47045,0.42668,0.88837,7.12282e-05,7.12282e-05,7.12282e-05
128,2023.7,1.1856,0.35674,0.88861,0.96882,0.96244,0.9804,0.71657,1.52443,0.43351,0.89058,6.63292e-05,6.63292e-05,6.63292e-05
129,2039.18,1.1809,0.35501,0.89299,0.9714,0.95912,0.97974,0.72406,1.47707,0.42942,0.88774,6.16227e-05,6.16227e-05,6.16227e-05
130,2054.57,1.17391,0.35547,0.89315,0.97141,0.95821,0.97968,0.7228,1.49304,0.43102,0.88786,5.71106e-05,5.71106e-05,5.71106e-05
131,2069.82,1.18525,0.35976,0.88783,0.97189,0.95716,0.97997,0.7258,1.47255,0.42728,0.88728,5.2795e-05,5.2795e-05,5.2795e-05
132,2086.19,1.17756,0.35702,0.89127,0.97228,0.95787,0.97991,0.72813,1.4683,0.42667,0.88775,4.86777e-05,4.86777e-05,4.86777e-05
133,2101.74,1.14843,0.34905,0.88586,0.97294,0.95535,0.97932,0.72267,1.49962,0.42956,0.88953,4.47606e-05,4.47606e-05,4.47606e-05
134,2117.9,1.16964,0.35327,0.8913,0.97072,0.9555,0.97895,0.72186,1.50278,0.43136,0.88933,4.10454e-05,4.10454e-05,4.10454e-05
135,2133.31,1.17625,0.35101,0.88609,0.96959,0.95723,0.97928,0.72447,1.47931,0.4301,0.8885,3.75337e-05,3.75337e-05,3.75337e-05
136,2149.1,1.15859,0.34728,0.88301,0.96999,0.95791,0.97954,0.72656,1.47828,0.42973,0.88796,3.4227e-05,3.4227e-05,3.4227e-05
137,2164.71,1.17385,0.35344,0.88174,0.96926,0.95611,0.97884,0.71737,1.53513,0.43868,0.88995,3.11268e-05,3.11268e-05,3.11268e-05
138,2179.77,1.18565,0.35613,0.8943,0.97064,0.95776,0.97908,0.72755,1.45753,0.4284,0.88678,2.82345e-05,2.82345e-05,2.82345e-05
139,2194.94,1.16673,0.35258,0.88719,0.9685,0.96005,0.97979,0.72787,1.44803,0.42585,0.88633,2.55513e-05,2.55513e-05,2.55513e-05
140,2209.89,1.16532,0.35072,0.88861,0.97008,0.95912,0.97995,0.72378,1.4887,0.42974,0.8875,2.30784e-05,2.30784e-05,2.30784e-05
141,2224.96,1.18001,0.3578,0.888,0.96947,0.95972,0.97938,0.72752,1.46427,0.42588,0.88677,2.08169e-05,2.08169e-05,2.08169e-05
142,2240.04,1.16216,0.34765,0.88571,0.97027,0.96004,0.97895,0.72683,1.46966,0.42719,0.88644,1.87678e-05,1.87678e-05,1.87678e-05
143,2255.36,1.17421,0.35025,0.88511,0.97232,0.95903,0.97907,0.72894,1.45545,0.42494,0.88613,1.6932e-05,1.6932e-05,1.6932e-05
144,2270.33,1.15267,0.3495,0.88593,0.97,0.961,0.97907,0.73204,1.43153,0.42129,0.88592,1.53102e-05,1.53102e-05,1.53102e-05
145,2285.74,1.16362,0.35018,0.88718,0.97092,0.95957,0.97901,0.73323,1.42949,0.42164,0.88635,1.39032e-05,1.39032e-05,1.39032e-05
146,2301.11,1.15807,0.35029,0.88687,0.97026,0.95912,0.97912,0.73133,1.44087,0.42351,0.88671,1.27117e-05,1.27117e-05,1.27117e-05
147,2316.29,1.19447,0.35361,0.8938,0.97047,0.96017,0.97935,0.72443,1.48459,0.42923,0.88807,1.1736e-05,1.1736e-05,1.1736e-05
148,2331.15,1.13536,0.34343,0.88242,0.97036,0.9582,0.97852,0.73017,1.4489,0.42427,0.88629,1.09768e-05,1.09768e-05,1.09768e-05
149,2346.49,1.15998,0.3469,0.88299,0.96937,0.95946,0.97916,0.72976,1.4515,0.42375,0.88671,1.04342e-05,1.04342e-05,1.04342e-05
150,2361.39,1.14572,0.34674,0.88453,0.97198,0.95746,0.97906,0.73192,1.43773,0.42135,0.88564,1.01086e-05,1.01086e-05,1.01086e-05
