epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,717.748,0.8745,0.34134,0.8589,0.97732,0.98352,0.99287,0.85886,0.92147,0.36472,0.84054,0.000137143,0.000137143,0.000137143
117,723.721,0.88529,0.3428,0.8588,0.98124,0.98463,0.9932,0.80047,1.26368,0.39941,0.85294,0.000130287,0.000130287,0.000130287
118,729.909,0.87678,0.33911,0.86075,0.97815,0.98253,0.99298,0.86348,0.90072,0.36001,0.83803,0.000123596,0.000123596,0.000123596
119,736.081,0.86552,0.33385,0.85973,0.97507,0.98383,0.99253,0.8298,1.09059,0.37828,0.84508,0.000117072,0.000117072,0.000117072
120,742.186,0.84153,0.33216,0.85462,0.9749,0.98486,0.99284,0.83878,1.03704,0.37106,0.84303,0.000110718,0.000110718,0.000110718
121,750.047,0.84787,0.33445,0.85559,0.97421,0.98542,0.99288,0.85664,0.94223,0.36018,0.83811,0.000104537,0.000104537,0.000104537
122,756.113,0.86455,0.33313,0.85865,0.97802,0.98488,0.99304,0.83315,1.08529,0.37299,0.84367,9.85311e-05,9.85311e-05,9.85311e-05
123,762.376,0.83553,0.3299,0.85332,0.9769,0.98626,0.99311,0.85313,0.96871,0.3602,0.83969,9.2704e-05,9.2704e-05,9.2704e-05
124,768.291,0.85996,0.33492,0.85651,0.98084,0.98369,0.99323,0.83625,1.05133,0.37162,0.84236,8.70577e-05,8.70577e-05,8.70577e-05
125,774.251,0.84427,0.33161,0.85367,0.97753,0.98509,0.99307,0.84665,0.98706,0.36401,0.83995,8.15947e-05,8.15947e-05,8.15947e-05
126,779.924,0.82878,0.32507,0.85718,0.98013,0.98486,0.99317,0.83372,1.06443,0.37155,0.84384,7.63174e-05,7.63174e-05,7.63174e-05
127,785.716,0.8358,0.32917,0.85232,0.97825,0.98483,0.99296,0.84004,1.02361,0.36835,0.84128,7.12282e-05,7.12282e-05,7.12282e-05
128,791.721,0.83057,0.32808,0.85491,0.97849,0.98555,0.99278,0.82229,1.13326,0.38043,0.84618,6.63292e-05,6.63292e-05,6.63292e-05
129,797.804,0.82145,0.32423,0.85229,0.97735,0.98501,0.99277,0.84607,0.98906,0.36368,0.84003,6.16227e-05,6.16227e-05,6.16227e-05
130,803.905,0.83713,0.32728,0.85688,0.97737,0.98579,0.99298,0.82787,1.10599,0.37518,0.84418,5.71106e-05,5.71106e-05,5.71106e-05
131,809.873,0.82858,0.32655,0.85465,0.9777,0.98486,0.99298,0.84224,1.01262,0.36533,0.84019,5.2795e-05,5.2795e-05,5.2795e-05
132,816.296,0.84306,0.33061,0.85262,0.97808,0.98393,0.99308,0.84994,0.97422,0.35951,0.83913,4.86777e-05,4.86777e-05,4.86777e-05
133,822.122,0.82208,0.32439,0.85522,0.97958,0.98359,0.99288,0.82805,1.09673,0.37259,0.84418,4.47606e-05,4.47606e-05,4.47606e-05
134,828.357,0.83962,0.32692,0.85537,0.97902,0.98346,0.99269,0.82787,1.10551,0.37367,0.84541,4.10454e-05,4.10454e-05,4.10454e-05
135,834.452,0.82619,0.32439,0.8549,0.97896,0.98253,0.9929,0.84538,1.00068,0.36226,0.84097,3.75337e-05,3.75337e-05,3.75337e-05
136,840.155,0.82049,0.32195,0.85381,0.97799,0.98325,0.99303,0.85132,0.97758,0.35944,0.84022,3.4227e-05,3.4227e-05,3.4227e-05
137,845.927,0.81111,0.32112,0.84941,0.97982,0.9838,0.99293,0.84004,1.04027,0.3666,0.84212,3.11268e-05,3.11268e-05,3.11268e-05
138,851.87,0.82607,0.32355,0.85413,0.97842,0.98393,0.99307,0.85198,0.96894,0.35785,0.83901,2.82345e-05,2.82345e-05,2.82345e-05
139,857.632,0.82825,0.32434,0.85713,0.97821,0.9816,0.99294,0.85119,0.97024,0.35803,0.83895,2.55513e-05,2.55513e-05,2.55513e-05
140,863.459,0.81386,0.32372,0.85287,0.98052,0.98276,0.99311,0.84382,1.0157,0.3625,0.84048,2.30784e-05,2.30784e-05,2.30784e-05
141,869.675,0.82109,0.3219,0.8535,0.9795,0.98253,0.993,0.84032,1.03419,0.36512,0.84109,2.08169e-05,2.08169e-05,2.08169e-05
142,875.676,0.80169,0.32026,0.85078,0.97969,0.98276,0.99309,0.85112,0.9782,0.35875,0.83885,1.87678e-05,1.87678e-05,1.87678e-05
143,881.863,0.83368,0.32496,0.85367,0.98029,0.983,0.99312,0.84792,0.98872,0.35989,0.83895,1.6932e-05,1.6932e-05,1.6932e-05
144,887.735,0.81288,0.32326,0.85142,0.98139,0.98291,0.9932,0.84789,0.99526,0.36043,0.83918,1.53102e-05,1.53102e-05,1.53102e-05
145,893.724,0.82663,0.32677,0.85226,0.98046,0.98167,0.99317,0.84419,1.013,0.36241,0.83952,1.39032e-05,1.39032e-05,1.39032e-05
146,899.594,0.81922,0.32201,0.85381,0.98074,0.983,0.99326,0.84398,1.01664,0.36148,0.8396,1.27117e-05,1.27117e-05,1.27117e-05
147,905.539,0.80353,0.31908,0.85076,0.98035,0.98369,0.99317,0.84191,1.02613,0.36299,0.84043,1.1736e-05,1.1736e-05,1.1736e-05
148,911.774,0.81726,0.32182,0.8511,0.98162,0.98291,0.99321,0.84537,1.01327,0.36039,0.84056,1.09768e-05,1.09768e-05,1.09768e-05
149,917.949,0.823,0.32453,0.85627,0.98002,0.98265,0.99306,0.8466,1.0019,0.36038,0.83969,1.04342e-05,1.04342e-05,1.04342e-05
150,924.217,0.80526,0.32162,0.85089,0.98117,0.9831,0.99315,0.8461,1.00432,0.36051,0.84039,1.01086e-05,1.01086e-05,1.01086e-05
