epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,1298.7,1.04067,0.35194,0.91293,0.97897,0.97608,0.99219,0.82319,1.12596,0.36549,0.85935,0.000587551,0.000587551,0.000587551
69,1317.77,0.98049,0.34113,0.90319,0.97455,0.98107,0.9919,0.81009,1.19202,0.37161,0.86563,0.000577311,0.000577311,0.000577311
70,1336.85,1.00983,0.34841,0.90662,0.9725,0.98008,0.99134,0.8079,1.21199,0.38031,0.8634,0.00056704,0.00056704,0.00056704
71,1355.7,1.00865,0.35105,0.90687,0.97766,0.97877,0.99208,0.83167,1.04694,0.36439,0.85515,0.000556742,0.000556742,0.000556742
72,1374.33,1.00591,0.34805,0.89626,0.97408,0.98137,0.99174,0.80928,1.18893,0.37243,0.86621,0.000546421,0.000546421,0.000546421
73,1393.24,1.01348,0.3458,0.91077,0.97469,0.97484,0.9917,0.80238,1.1994,0.38725,0.8665,0.000536081,0.000536081,0.000536081
74,1411.98,1.02831,0.34621,0.90779,0.97998,0.983,0.99272,0.76516,1.44005,0.40481,0.89131,0.000525728,0.000525728,0.000525728
75,1430.67,1.02524,0.34314,0.9165,0.9721,0.98217,0.9921,0.84239,0.99596,0.35505,0.85095,0.000515366,0.000515366,0.000515366
76,1449.79,0.99159,0.33679,0.90185,0.97467,0.97601,0.99104,0.86039,0.89803,0.34609,0.84933,0.000505,0.000505,0.000505
77,1469.5,1.11796,0.36034,0.92552,0.97064,0.97857,0.99048,0.74035,1.51182,0.42533,0.89553,0.000494634,0.000494634,0.000494634
78,1488.57,0.98653,0.33573,0.89593,0.9775,0.9814,0.99215,0.83175,1.0678,0.35417,0.85485,0.000484272,0.000484272,0.000484272
79,1507.38,0.99774,0.33606,0.8993,0.97679,0.9795,0.99182,0.83493,1.0302,0.35773,0.85347,0.000473919,0.000473919,0.000473919
80,1526.46,0.99472,0.33996,0.90204,0.97413,0.98256,0.99246,0.75774,1.4822,0.40423,0.89117,0.000463579,0.000463579,0.000463579
81,1545.46,0.97274,0.32452,0.89277,0.97338,0.98439,0.9916,0.85048,0.96966,0.33741,0.84762,0.000453258,0.000453258,0.000453258
82,1564.38,0.95342,0.32261,0.89781,0.9743,0.98029,0.99164,0.85127,0.96966,0.33767,0.84899,0.00044296,0.00044296,0.00044296
83,1583.3,0.96973,0.32814,0.90306,0.97712,0.98346,0.99269,0.78617,1.33209,0.38101,0.87686,0.000432689,0.000432689,0.000432689
84,1602.45,0.9658,0.32422,0.89186,0.98037,0.98276,0.99246,0.8592,0.92067,0.33071,0.84405,0.000422449,0.000422449,0.000422449
85,1621.21,0.98734,0.32544,0.89507,0.97502,0.95993,0.99015,0.81497,1.10259,0.38419,0.85838,0.000412246,0.000412246,0.000412246
86,1640.16,0.92568,0.31566,0.88631,0.98237,0.98206,0.9932,0.8126,1.18325,0.35729,0.85858,0.000402084,0.000402084,0.000402084
87,1658.86,0.91232,0.31546,0.88771,0.96784,0.98135,0.9908,0.85099,0.95711,0.33668,0.84617,0.000391966,0.000391966,0.000391966
88,1678.22,0.90375,0.31238,0.88835,0.97397,0.985,0.99245,0.85114,0.97547,0.33329,0.84825,0.000381899,0.000381899,0.000381899
89,1696.98,0.96117,0.32272,0.89463,0.9806,0.97997,0.9926,0.80515,1.22879,0.36629,0.86834,0.000371885,0.000371885,0.000371885
90,1716.28,0.90605,0.31398,0.88506,0.97347,0.98277,0.99264,0.85051,0.98084,0.33609,0.84647,0.000361929,0.000361929,0.000361929
91,1735.26,0.93648,0.31698,0.88353,0.9799,0.97668,0.99228,0.83987,1.03128,0.34467,0.85125,0.000352037,0.000352037,0.000352037
92,1753.97,0.93813,0.32199,0.8894,0.98292,0.98113,0.99286,0.80901,1.21658,0.36424,0.86833,0.000342211,0.000342211,0.000342211
93,1772.7,0.90521,0.30861,0.88348,0.9793,0.98071,0.99255,0.84436,1.01446,0.33442,0.8475,0.000332457,0.000332457,0.000332457
94,1791.54,0.9123,0.30957,0.88735,0.97791,0.97973,0.99218,0.81469,1.17615,0.35709,0.86087,0.000322778,0.000322778,0.000322778
95,1810.49,0.89264,0.30443,0.88414,0.97759,0.98323,0.99232,0.83714,1.06201,0.33898,0.85108,0.00031318,0.00031318,0.00031318
96,1829.19,0.92575,0.30776,0.886,0.97083,0.98452,0.99134,0.86116,0.90642,0.32672,0.84216,0.000303665,0.000303665,0.000303665
97,1848.88,0.89319,0.30524,0.88675,0.97351,0.98464,0.9923,0.8214,1.11974,0.34688,0.85852,0.000294239,0.000294239,0.000294239
98,1867.96,0.88432,0.30053,0.87661,0.97309,0.98346,0.99156,0.82182,1.13059,0.34797,0.85776,0.000284906,0.000284906,0.000284906
99,1887.1,0.85966,0.29544,0.87901,0.97511,0.9781,0.99172,0.8562,0.92368,0.33594,0.84196,0.000275668,0.000275668,0.000275668
100,1906.13,0.86164,0.29543,0.87597,0.98293,0.9823,0.99257,0.82272,1.16497,0.34634,0.85402,0.000266532,0.000266532,0.000266532
101,1925,0.84521,0.29399,0.87935,0.98134,0.98416,0.99256,0.82889,1.09755,0.33741,0.8564,0.0002575,0.0002575,0.0002575
102,1943.91,0.838,0.29024,0.87431,0.97844,0.98294,0.99259,0.81585,1.19285,0.34888,0.86109,0.000248577,0.000248577,0.000248577
103,1962.81,0.85938,0.3,0.87842,0.97546,0.98346,0.99223,0.80669,1.21548,0.35506,0.86306,0.000239766,0.000239766,0.000239766
104,1981.43,0.88278,0.29917,0.88108,0.98642,0.98164,0.99301,0.83711,1.07357,0.33195,0.84843,0.000231071,0.000231071,0.000231071
105,1999.96,0.84381,0.29674,0.87425,0.98261,0.98067,0.99247,0.86153,0.90333,0.3145,0.84196,0.000222497,0.000222497,0.000222497
106,2019.18,0.8782,0.29739,0.87821,0.97681,0.98118,0.9917,0.8346,1.06399,0.3345,0.85289,0.000214046,0.000214046,0.000214046
107,2037.91,0.85698,0.29402,0.87283,0.97234,0.98626,0.99205,0.81533,1.16114,0.3471,0.85917,0.000205723,0.000205723,0.000205723
108,2056.84,0.88012,0.29762,0.87381,0.97831,0.98323,0.99249,0.83279,1.09747,0.33092,0.8513,0.000197532,0.000197532,0.000197532
109,2075.64,0.87559,0.2981,0.87617,0.97885,0.98125,0.99232,0.81294,1.19283,0.3456,0.86036,0.000189475,0.000189475,0.000189475
110,2095.3,0.8434,0.28649,0.87334,0.97225,0.98439,0.99175,0.83232,1.08946,0.33419,0.84952,0.000181557,0.000181557,0.000181557
111,2113.95,0.83731,0.28564,0.87158,0.98275,0.98217,0.99291,0.85405,0.95074,0.3172,0.84437,0.00017378,0.00017378,0.00017378
112,2133.03,0.81306,0.27955,0.87121,0.98551,0.98219,0.9928,0.84129,1.04462,0.32488,0.84753,0.000166149,0.000166149,0.000166149
113,2152.05,0.86684,0.28958,0.87454,0.98322,0.98067,0.99262,0.82961,1.11341,0.33645,0.85193,0.000158667,0.000158667,0.000158667
114,2170.88,0.82751,0.28386,0.87786,0.9841,0.98463,0.99297,0.8553,0.96451,0.31278,0.84268,0.000151336,0.000151336,0.000151336
115,2190.27,0.80648,0.27859,0.86516,0.98327,0.9858,0.99278,0.84563,1.01389,0.31878,0.84328,0.000144161,0.000144161,0.000144161
116,2209.1,0.80177,0.27837,0.86605,0.9812,0.98451,0.99221,0.86517,0.89998,0.30765,0.83827,0.000137143,0.000137143,0.000137143
117,2228.42,0.81071,0.28038,0.86665,0.98256,0.98433,0.99276,0.82666,1.13986,0.33278,0.85402,0.000130287,0.000130287,0.000130287
118,2247.2,0.8173,0.278,0.87158,0.97821,0.98292,0.99228,0.85908,0.95219,0.31177,0.84102,0.000123596,0.000123596,0.000123596
119,2266.49,0.79645,0.27617,0.86927,0.97681,0.9814,0.99227,0.83719,1.08363,0.32687,0.84875,0.000117072,0.000117072,0.000117072
120,2285.51,0.79581,0.27386,0.86425,0.98213,0.98113,0.99294,0.85134,0.99412,0.31647,0.84278,0.000110718,0.000110718,0.000110718
121,2305.88,0.78396,0.27321,0.86271,0.98229,0.98346,0.99286,0.84596,1.00619,0.3189,0.84555,0.000104537,0.000104537,0.000104537
122,2326.19,0.78755,0.27214,0.86559,0.9807,0.98439,0.99258,0.84599,1.01952,0.31765,0.84608,9.85311e-05,9.85311e-05,9.85311e-05
123,2345.21,0.77765,0.27072,0.86251,0.98122,0.983,0.99263,0.8423,1.04171,0.32007,0.84616,9.2704e-05,9.2704e-05,9.2704e-05
124,2363.93,0.7945,0.27378,0.86476,0.98115,0.98192,0.99268,0.85929,0.94932,0.30625,0.83934,8.70577e-05,8.70577e-05,8.70577e-05
125,2382.91,0.78146,0.26922,0.86155,0.98252,0.98211,0.99252,0.82843,1.12559,0.32853,0.85061,8.15947e-05,8.15947e-05,8.15947e-05
126,2401.78,0.76978,0.26747,0.86336,0.98187,0.98379,0.99288,0.86011,0.94606,0.30476,0.84035,7.63174e-05,7.63174e-05,7.63174e-05
127,2420.75,0.7685,0.26727,0.85868,0.98143,0.98369,0.99288,0.85101,0.9907,0.31074,0.84372,7.12282e-05,7.12282e-05,7.12282e-05
128,2439.47,0.77114,0.26911,0.86278,0.98119,0.9841,0.99278,0.84003,1.05979,0.31933,0.84728,6.63292e-05,6.63292e-05,6.63292e-05
