epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,1545.65,1.10821,0.34195,0.86696,0.96877,0.965,0.97722,0.72412,1.48783,0.43719,0.89267,4.47606e-05,4.47606e-05,4.47606e-05
134,1556.3,1.12531,0.34316,0.87309,0.97024,0.96387,0.97787,0.72688,1.46902,0.43167,0.89173,4.10454e-05,4.10454e-05,4.10454e-05
135,1567.11,1.1295,0.34262,0.86815,0.97132,0.96259,0.97728,0.72778,1.46266,0.43202,0.89144,3.75337e-05,3.75337e-05,3.75337e-05
136,1578.01,1.11491,0.34138,0.86639,0.97216,0.96093,0.97798,0.73027,1.45336,0.43135,0.89082,3.4227e-05,3.4227e-05,3.4227e-05
137,1588.45,1.12932,0.34488,0.86487,0.9743,0.96092,0.97711,0.72484,1.49778,0.4375,0.89187,3.11268e-05,3.11268e-05,3.11268e-05
138,1599.03,1.13604,0.34606,0.87622,0.97373,0.96168,0.97683,0.72749,1.4635,0.43482,0.89026,2.82345e-05,2.82345e-05,2.82345e-05
139,1609.98,1.11842,0.34462,0.86953,0.97377,0.96123,0.97642,0.72887,1.4515,0.43476,0.89102,2.55513e-05,2.55513e-05,2.55513e-05
140,1620.29,1.11365,0.34125,0.86978,0.97181,0.96212,0.97625,0.72924,1.45742,0.43466,0.89184,2.30784e-05,2.30784e-05,2.30784e-05
141,1630.92,1.13361,0.34812,0.87097,0.97006,0.96274,0.9755,0.72671,1.4657,0.43682,0.892,2.08169e-05,2.08169e-05,2.08169e-05
142,1641.78,1.11749,0.34006,0.86715,0.96977,0.96306,0.9744,0.72193,1.49076,0.44356,0.89242,1.87678e-05,1.87678e-05,1.87678e-05
143,1652.59,1.13282,0.34463,0.86732,0.96965,0.96395,0.97448,0.72637,1.45548,0.44005,0.89087,1.6932e-05,1.6932e-05,1.6932e-05
144,1663.18,1.109,0.34301,0.86878,0.9718,0.96179,0.97422,0.73088,1.42842,0.43698,0.89036,1.53102e-05,1.53102e-05,1.53102e-05
145,1673.93,1.11489,0.34217,0.87003,0.97123,0.96253,0.97462,0.73008,1.43695,0.43649,0.89115,1.39032e-05,1.39032e-05,1.39032e-05
146,1684.98,1.11288,0.34172,0.87,0.97064,0.9624,0.97471,0.72935,1.44743,0.43845,0.8914,1.27117e-05,1.27117e-05,1.27117e-05
147,1695.64,1.14377,0.344,0.87439,0.96981,0.96427,0.97493,0.72735,1.45972,0.43996,0.89245,1.1736e-05,1.1736e-05,1.1736e-05
148,1706.32,1.08922,0.33601,0.8656,0.97093,0.96242,0.97446,0.72964,1.43848,0.43769,0.89081,1.09768e-05,1.09768e-05,1.09768e-05
149,1717.2,1.11337,0.33812,0.86582,0.96676,0.96524,0.97425,0.72831,1.45707,0.43936,0.89262,1.04342e-05,1.04342e-05,1.04342e-05
150,1728.12,1.09677,0.33824,0.86762,0.96794,0.96542,0.97529,0.72797,1.46176,0.43565,0.892,1.01086e-05,1.01086e-05,1.01086e-05
