epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,782.879,1.08703,0.38237,0.90721,0.98194,0.97787,0.99287,0.73705,1.54685,0.43966,0.89535,0.000657963,0.000657963,0.000657963
62,796.042,1.00516,0.35788,0.88601,0.97708,0.98309,0.99219,0.81265,1.14977,0.3832,0.8616,0.000648071,0.000648071,0.000648071
63,808.806,0.99291,0.35382,0.89063,0.96981,0.9816,0.99121,0.80923,1.21407,0.39716,0.86296,0.000638115,0.000638115,0.000638115
64,821.62,1.05746,0.36664,0.89429,0.97756,0.97422,0.99047,0.8322,1.0374,0.39362,0.85535,0.000628101,0.000628101,0.000628101
65,834.302,1.00061,0.36002,0.89113,0.97464,0.9788,0.99078,0.78304,1.32114,0.40127,0.86776,0.000618034,0.000618034,0.000618034
66,847.039,1.05245,0.36191,0.88998,0.9662,0.97764,0.98962,0.84851,0.94497,0.37165,0.84888,0.000607916,0.000607916,0.000607916
67,859.82,1.01765,0.35791,0.88585,0.9746,0.97484,0.99052,0.82604,1.07394,0.38557,0.85722,0.000597754,0.000597754,0.000597754
68,872.428,0.995,0.35144,0.89323,0.97973,0.97973,0.99146,0.75923,1.50109,0.41646,0.88102,0.000587551,0.000587551,0.000587551
69,885.376,1.04053,0.36471,0.8931,0.97713,0.97973,0.99053,0.85178,0.96086,0.35782,0.84981,0.000577311,0.000577311,0.000577311
70,898.622,1.04767,0.36071,0.89557,0.96681,0.97724,0.98903,0.76351,1.42712,0.42962,0.88195,0.00056704,0.00056704,0.00056704
71,911.436,0.99939,0.34764,0.89171,0.97459,0.97857,0.99115,0.8152,1.17981,0.38555,0.8631,0.000556742,0.000556742,0.000556742
72,924.229,0.9905,0.34408,0.88072,0.97345,0.97251,0.9891,0.84885,0.95947,0.36658,0.85187,0.000546421,0.000546421,0.000546421
73,937,1.0001,0.34773,0.89379,0.97359,0.9788,0.98972,0.77618,1.36328,0.40898,0.8731,0.000536081,0.000536081,0.000536081
74,949.93,0.93381,0.33216,0.88021,0.97708,0.98292,0.99137,0.83565,1.04117,0.35735,0.85266,0.000525728,0.000525728,0.000525728
75,962.682,0.93287,0.3329,0.88696,0.97926,0.97904,0.99045,0.81975,1.14629,0.36861,0.85742,0.000515366,0.000515366,0.000515366
76,975.419,0.92277,0.3283,0.88122,0.98358,0.97997,0.99206,0.85589,0.95356,0.35251,0.84975,0.000505,0.000505,0.000505
77,988.775,0.97731,0.33968,0.88713,0.98091,0.9802,0.99174,0.75886,1.49068,0.41026,0.88645,0.000494634,0.000494634,0.000494634
78,1001.63,0.91563,0.32716,0.87558,0.97598,0.97717,0.99042,0.82347,1.10192,0.3717,0.85564,0.000484272,0.000484272,0.000484272
79,1014.37,0.95218,0.3344,0.87706,0.97316,0.97461,0.98906,0.85339,0.93335,0.35571,0.84442,0.000473919,0.000473919,0.000473919
80,1027.2,0.97658,0.33662,0.88173,0.97863,0.98144,0.99085,0.83674,1.05614,0.35854,0.8487,0.000463579,0.000463579,0.000463579
81,1039.86,0.91994,0.32577,0.87407,0.9828,0.9816,0.99209,0.81115,1.22734,0.36684,0.85716,0.000453258,0.000453258,0.000453258
82,1052.49,0.96124,0.32854,0.88403,0.97862,0.98083,0.99114,0.84908,0.99697,0.34624,0.84607,0.00044296,0.00044296,0.00044296
83,1065.08,0.92866,0.32646,0.8801,0.97564,0.97945,0.99035,0.85544,0.92407,0.34738,0.84384,0.000432689,0.000432689,0.000432689
84,1077.71,0.94248,0.33043,0.87508,0.97695,0.97927,0.99153,0.82547,1.11895,0.35812,0.85218,0.000422449,0.000422449,0.000422449
85,1090.3,0.9071,0.31885,0.87204,0.98017,0.97872,0.99162,0.83577,1.05288,0.35711,0.84932,0.000412246,0.000412246,0.000412246
86,1102.98,0.90543,0.32088,0.86753,0.98203,0.97995,0.99247,0.8564,0.93139,0.33961,0.84178,0.000402084,0.000402084,0.000402084
87,1115.96,0.88106,0.31852,0.86883,0.98088,0.97997,0.9918,0.82683,1.11048,0.35672,0.85309,0.000391966,0.000391966,0.000391966
